,text
212,一番腹立つから 好きな選手の ど真ん中のスライダーじゃねーかよ 撃てよ ちょっとマジ頼む え去年ボロボロじゃなかった? 2割 去年もそれなりに 見れる成績じゃなかった? 2割8分20本ぐらいだったら 9台出るんじゃない? こいつ外覚マジでやばいよね 人に教えられないらしい 天才すぎて 防護に撃つのが上手すぎて 人に教えられないらしい 村田とかは結構 村田もすっげー 外に撃つの上手いじゃん 人に教えられるらしいんだけど やっぱそういうのって天才のものなのかな 今よく当てたね よく当てたね今のね 河上38歳とかじゃない? 上原と同い年ぐらいだと思う 38、39とか めっちゃ好きだったな河上健進 名前超かっこよくない? 河上健進だよ かっこ よくないはずがない めっちゃかっこいいよね いったれー そこはダメよ 超のもう29か ファーストコーチは誰だ今の 俺の知らない奴がいるぞ つまみ出せみんな なんでこんなにガラガラなの 中日 本当にもう今シーズンで消滅しちゃうんじゃないか なんだよこいつよ 帰れよバカが くたばれまじで いらねーよお前帰れバカが うるさかれ 野球見てんだよ ゲッシュ類がくたばれ ニセコだった 片岡のバントを見ろよ これ黒すっから 片岡バントするときめっちゃ黒すっから いい範囲で投げられて顔面にぶつかるから見とけよ こいつなんか名前変わってない? もしかしたらなんか そういうあれなのかもしれないな 家庭環境がなんか なんかあれなのかもしんない 片岡名前が変わってる 変えたんだ かわいのバントと一緒だね かわいのバントもこんな感じだよね 何をやって 今川上けんしん 必死のダイブ 見たか今 川上 あれだなー ハハハハ おーあぶね セーフ これぐらいねやっぱ必死に いい球いけアウトだったなー 今でもサインだよね多分ね サインだよね 片岡ちょっと頼むぜ ワンナウト三塁 これバントじゃなくていいだろ バントじゃなくてよくないか ちょうど足も速いもんね 右打ちでいいわ 俺たち英勘能になってるぞ絶対 右打ちでよ セカンドゴールで真塁させろよ パワープロのほうだよ 超無人 よしよしよし 走れバカかよ お前 そういう隙を見せるなバカだれが 帰るわ ごめん帰るわ そういう隙を見せるやつはすぐ帰る 今隙を見せたらすぐ帰るから こいつお前のアキレス腱より 姿勢のほうが大事だからな 今ライトフォークを向いてなんかあれだったね なんかあれだったね 高等 高等いいね こいついいんだよな 高田剣士みたいな打ち方すんだよ 剣士だほう なんかこの人一生懸命でいいよね 頑張って
563,絶対彼女が買ってきたやつだ 俺食うべ なぜなら俺のほうが偉いから 女より男のほうが偉いからよ 食います 食いまーす 50円ぐらいこれ一番うめえからな その他の中にはヤシャがいる 明日がヒコに言われちゃった マジでうめえこれ 本気でうまい みんなも買えよ 今食うと太るぞ いやでもそれ以上に多分ね 喋ってカロリー消費してる 話すのって本当にストレス発散になるんだよね 本気で なんか言葉を発するだけで なんかこれさ あれあるのかな そういうのって本当に医学的に証明されてそうな気がする すげえストレス発散になるんだよね 久しぶりになんか企画を考えてる なんでもいいって 生きてるだけでストレスは 無理だろ 抱えるもんだろ ミカリにストレス溜まってやめちゃったみたいだけど ほんとだよね カラオケみたいなもんだよ 本気で カラオケみたいなもん しかもこんなにアホみたいに ねえ ヨダレたらしながら聞いてくれるやつがいて 最高だよこれ 王国 親に連絡して 俺もついに29にしてよ 王国気づいたよ 王国 キングダム気づいた たまには解明したら 解明ってそんな簡単にしちゃいけないでしょ だめだよ だめだめ 5年間やってんだから生きよう アンカレ雑なしてもいいけど ちゃんとしたお題くれんの ちゃんとしたお題くれるんだったらマジでやりてえよ やるか久々に アンカレ雑な 2年ぶりぐらいにやろうぜ となると アリーナとあれ全部分けて アリーナに久々に 進化した俺の 俺も進化してるけど大丈夫? お前らついてこれんの? お前ら低所得者だからあんまり話したくねえんだけど 俺言われてっから 低所得者とあんまり話すんなって言われてっから 普通にコメントすれば 年収600万以上のやつコメントしてな 俺低所得者とあんまりしゃべりたくねえから どうやってこれあれすんの オプションの開き方は分かんない オプションの開き方 設定か 同時表示やめるな ごめん アリーナだろ うわ懐かしいこうやってやってたな 昔 やってたやってたちょっと待って みんな 俺こうやって放送してたんだよ 見せるな今 うわーなっち うわー懐かしい こんなんで 懐かしくなるんだ やってたな 一生懸命 やってたやってたこうやって ちょっと待ってな ごめんな お前らみたいに大事な人を待たせて 最低のやる最低の人間だよ 全然 全然画像が見えない 全てなんか うーんとこうだろ 一応ねこんな風になってます こっちはもういらない いい こんな感じです 昔こうやってやってたんだぞ俺 こうやって こうやってやってたんだぞ リアルに 見づらいよな
783,面白い生主がいっぱい増えるっていいことじゃん 俺でも動画あげたほうがいいと思うけどね 生放送するより やっぱなんか動画のほうが 良さが出るというか そういう風に思うけど客観的に見て 好きな女が器用好きなんだけどどうしたほうがいい んー諦めたほうがいいな 女なんていくらでも俺が当てがってやるから ちょっと器用好きな女はやめとけ それかお前が強制してやれ ちょっとずつ ちょっとずつちょっとずつね だからしんすけのうち投稿した いやなんかそういうんじゃなくてさ 実況動画 実況動画のほうが良くない 生放送より まあでも別に本人が好きなように やるのが一番だと思うけど 金梅って電車止めたやつなのに お前知り合いなの知り合いじゃねーよ 俺彼女にすげー怒られるんだよ 放送で金梅とよしさんの名前出すと あいつらだけはマジで絡まないでって ほんとコラボしないでほしいってマジで言われるから あんなろくでなし 親に言えないって言ってた あんなのと絡んでるのが彼氏なんて 親に言えないって言って うちの彼女育ちいいからさ 映っちゃダメって言われてるから金梅と よしさんとは 無理なんだよね youtubeにお前とのスカイパーが あってたら消しといてそれ それに石川も含めてほしい 彼女石川のりおきのツイキャス めっちゃ見てるよ 女子大生で人気らしいぞ なんかもう 登り詰めてるよな 生放送とか見るの? 彼女生放送とか結構見るから 生放送とか見るの? 彼女の友達とかに聞くと 石川のりおきとか見るよって言ってるらしいの? 女子大生 おかしいよな 精神異常持ってるよな 最近の女子大生 石川のツイキャス最近かそってる? かそってるって どうせ2000人とか3000人とか見てんだろ 500人ぐらいなの? 絶対ないから2000人でかそってる とか言ってんだろ そんなの俺は通用しねえぞ 通用しねえぞ 5000人 4000人なの? めっちゃかそってんじゃん その程度なの? 俺の半分ぐらい この間3000人ぐらい お前らの定義がわかんない どんだけさ お腹いっぱいになってんのみんな 4000人ってさ どういう数字かわかるか 4000人って お前 集めらんねえぞ4000人って 木村彼らが 2年ぶりにライブします 集まった人数3000人だぞ おかしいよ そんな 強者がいるところにはいかない ツイキャスって顔出し雑談がメインじゃん 俺みたいな ワッパが行くところじゃねえだろ 言い方悪いと ほんとこういう言葉使いたくないんだけど リア充のなんか いやー俺は違うね 俺はカレーだから
989,させねえよ やめてください もう私は仲睦まじく添い遂げていくんで 今日の予定は6時からエステとなっております なので 6時まで 6時まで無理だな 準備があるから 準備があるからっていうか もう準備は万端なんだけれども 5時からだな 5時から 得意のダラダラ ちょっとダラダラしようぜ 疲れちって7時に帰ってきてさ 寝つきが悪くてさ11時に起きてまって ちょっとなんかゴロゴロしてました ゴロゴロ てかさ俺さ1個心配なことがあってさ 任天堂のさ なんていうの webマネー任天堂のwebマネーあれじゃん あれ2枚買ったのね そしたらなんか知らないけど 3枚ついてきて 3枚 多分重なっちゃってたんだと思うの 3枚ついてたんだよ で俺さそれってさ 俺万引きになるの? これ返してきたほうがいいの? 使えない使えない じゃあ3枚あるうちの2枚 俺間違いなくお金払ってるんだ 2800円払ってて 1000円ないと3枚 2枚買ったんだけど 3枚あるのね今家に それさ間違えてだってさ使っちゃってさ 御用だ御用だなったら怖いじゃん じゃあだからそれで通報行ったりしないの そしたら俺また返しに行かなきゃいけねえじゃん いやもうレシートなんてもらってねえよ 今気づいたんだ昨日買って 今気づいたの3枚ついてると思って どれが使えないやつかも分かんねえじゃん これやばくない? どれがどれが分かんないだって でも確実に1枚はお金払ってないの 返しに行ったら万引き疑われる なんでそんなにさ世の中は世知辛いの 俺の善意をなんでみんな踏みにじると そうやって世の中の人は 意味が分かんないんだけど こんな正直者いなくない? 俺返そうとしてんだよ あの定員のミスでさ 2枚しかさ金払ってねえから 1枚返しに行きましたって 全部持ってけばいいの 入力して取らなければ捨てていい? 本当に? それコンビニ定員マジだったら 俺本当にいいんだけど うまいことできてる? 定員の不注意のせいだろ確実に いやでもそれで使えちゃったら使えちゃったで 俺完全に万引きじゃん それを怖えんだよ もし使えちゃったらどうしようって 通ったら金渡しに行け いやでも通ったら 多分俺買ったってことじゃん でしょ? そういうことでしょ? 通らなかったら買ってないってことでしょ? じゃあ試すか今 ちょっと待ってね 本当はゴロちゃんが マリオカートの新コースを買うために 買ったお祝いだけど あれどこやったあいつ? あれ?どこやった? 盗まれた? 泥棒じゃん確実に は? 窃盗罪だ窃盗罪 盗まれました 片付けられちゃった
927,しねえよ なんで俺コソコソAVみたいに ウナちゃんマン見てなきゃいけないんだよ うんこもゴロリと一緒の時に 原付乗ったじいさんと喧嘩 いやあれはもう自分のね 正義守らなきゃいけないもののために 戦わなきゃいけない時あるだろ お前本当にウナちゃんマン見てんだろ でも最近のやつとか全然見てないよ 好きな人の好きな回を 何回もループするっていう俺 毎回そうだからさ 毎回そうなんだよね 助けてください うんこちゃんWikiで内戦が起きています 争い 血が必要なんだよ 争いが必要なんだよ 革命の革命時には ちゃんまのテトリス面白いのは見たことないわ 最近の老害は本当に困るようなそうなの ちょっとゲップしていいですか 俺もうんこの逆再二重視した 俺逆再一回しか見てねえな 俺うんこちゃんルロケンめっちゃループして やっぱああいうさゴミみたいな 確かにやってる時はね これは本当に大丈夫なのかって 自問自答しながらやってるんだけど いざ完結すると そういう層が好きなやつが出てくるんだって そういう層が いやいやモンスターファームより やっぱルロケンが面白いよみたいな 俺がしんすけのギガゾンビ好きみたいな そういう層が出てくるんだよ その層も大事にしていきたい その層はかなりのマイノリティだよね でもいるんだよ実際問題 実際問題いるんだよ本気で そういうな いろんなやっぱさ 人っていうのはいろんな考え方とかさ 価値観があるからさ クソゲーマニアがいるように いるんだよね だからちょっとどんどんやっていこうと思います 別に すげえからお前のパワープロの 神楽坂編めっちゃなんかね あれやってたら面白かった パワープロはねやってたら面白いんだよ パワープロは 最近タカダの初期の頃の動画見てるわ なぜか感想的だ あいつあの路線で行けば もっと人気出てたんだろうね 5月に伸びて 9月にもう地についてたからね そこからずっと 最近タカダちょっと人気だけどな そこから4年半ずっと泥水を吸いながら 生きてきてるから 俺比較的ね明るい大地で 清らかな空気を吸って 楽しみながら配信してきたんだけど タカダはずっと泥にまみれてきたから 最近ちょっとやっぱ 応援したいなって思うんだよね 本当に うんこちゃんチューポケ狩り真面目に見てた てかさ俺がチューポケ狩り講座見てた時 前俺ゴリラと付き合ってた頃だよ そんな前になるの 何年前俺がゴリラと付き合ってた頃って 俺記憶あるもん 桃子先生の動画見ようって言われた気がするんだけど 2009年 2009年か5年前か
946,って言ったの 犬と一緒なんだつって 竹竿とかで引っ張らないでしつけなきゃいけないんだな つって なんで正しいこと言ってるお前が謝るの 言い過ぎちゃったからかなやっぱ つって 本気でゴロリと別れて ゴロリがお前すり減らしてることに気づいてたら 逆だと思う 逆だと思うよ 俺のこんなバカバカにさ 同棲してんのに1日3時間配信してる彼氏をさ 寒い寒空の下と ずっとぼーっとして待ってんだよ犬と 犬と喋りながら 俺もゴロリちゃんじゃないと 考えられないよ ゴロリちゃんじゃないと 涙出てくる ほんとに 涙出てきます 持っててじゃなくて 口座に入れといてって言えばよかったじゃん いやでもさ持ってるの怖くない? 普通に いやなんかね変な話 家賃払っといてって俺が頼んじゃったのね 引き落としじゃねえから 家賃払っといて頼んじゃったの それだけじゃなかったの それでゴロリちゃんがちょっと忙しくて払えなかったっていう感じの電話だったの 大金じゃんつって 俺が払えばいいじゃんっていうツッコミはなしな なぜなら俺忙しいから ゴロリちゃん暇だろっていう 俺のなんか決めつけてな 引き落としにしなきゃいけないんだけどね なんかちょっと うまいことタイミングが合わなくてね 人任せしちゃいけねえな ほんとにな 人任せにしちゃいけねえってほんとに思ったわ 婚輪際俺他人に金は預けない 他人に金は預けない 結婚したら引退するの 俺それまじ迷ってんだよね なんかね びっくりした帰ってきたと思った なんかね あれなんだよ 自分的には全然続けてもいいの でもさ子供とかできたらさ なんか シャレなんなくない 身バレとかしてさ俺の人生ぐっちゃぐちゃされたらさ シャレなんなくない クボマナみたいになりたくないんだけど俺 結婚しても結婚したって言わないにするのが 一番かなと思って 今考えたんだけど 俺結婚しても結婚したって言わないにするわ で固くなり拒否するね いや俺してねえよつって それすげえよくない でもさ後ろの方で子供の声とかしてたら絶対バレるでしょ 確実に こいつ結婚したなっていうさ 結婚しても俺結婚したって言わないようにするわ 子供の泣き声聞こえたらちょっと察してくれ じゃあ 正直親がニコ生したら発狂する でもさもう今の時代さ それが当たり前になっちゃってるじゃん 当たり前に 言っといた方がいいよ 後に何かあった時に困るよ 何があるとみんなに対して そんな責任を取らなきゃいけないことがないでしょ 家族を守らなきゃいけないじゃん まず大前提として 家族を 当たり前じゃないもん
383,視聴者にやらせていただくっていうのが一番だと思うんだよな うん 自分がやっぱ やらせていただくっていうさ 7月くらいに熱が冷めたらどうすんの いやだからもう予約取っちゃうっていう 予約取って もう歩み始めるみたいな リアルでホームランは撃ったことない 撃ってないよ あでも80mの 80mのグランドだったら ビヨンドでホームラン撃ったことあるもちろん それだったらポンポン入る それぐらいはな 公式撃てるのか 俺はね高校1年生の時に 公式を金属で撃ってたんだけど 怖くてやめたんだよな ちょっと延長すっか でもそれ中学校の時とかだからな 体の作りが違うだろ 体の作りが ピッチングマジじゃない 人人人 人人 使用料は 使用日の2週間前までに全額お支払い下さい 出そうです東京の おー 2週間前か結構時間あるなじゃあ 500だけ取っといて キャンセルできんのか 払わせて下さいって言いたいな 生意を見せたら東京東部側にも いや払わせて下さいすぐに払わせて下さい みたいなしかもね聞いてよ聞いてよ なんか調べたら 紅白線していいですよみたいな 紅白線していいですよ みたいな感じで 使用する2週間前までに メンバー票提出して下さい って言われてんの メンバー票俺一人じゃん 俺一人じゃん こいつ頭おかしいんじゃねえかって思われそうじゃねえ メンバー票提出しなきゃいけねえんだよ 厳しくねえか あ電光掲示板 電光掲示板借りなくてもいいらしいぞ ピッチャーは 適当に融資を募る 何考えてんだと思われるよな 一昨年の お前は東京ドームでふとんちゃんとバンドのライブ やりたいって言ってたぞ それさえないけれどもっと 信用してもらえたのに それさえなければ 信用してもらえたのに それさえなければ その狂言さえなければ うぐい筋をつけてえな やりてんだよでも そこで失った信用が 定期的に効いてくか ちょっと待ってな ちょっとほんとにさあ 予約取っちまったらさあ みんな来てくれないかなあ 2000人ぐらい マジで 現実味がないか 明日ちょっと電話してみようかな 電光掲示板14万だぞ 日程によるよね 結果表示します 53% 決意は固いね 東京ドームに200人でもかなり寂しいぞ 200人はさあ でかいよ 100人はいくし 来たら6000円くらい出すだろ マジか なんかこれっていう確信が欲しい それはその心がどういうこと お前うてるのかよ いや今俺が口で言ったところでさあ 俺は うてるように練習はしようと思う もし決まったら 多く集めて 余ったら高田のギャラ 足りなかったら高田に
370,いやその一人1000円とかだったらわかんないけど 3000円だぜ しかも東京だから都内にいる奴しか いねえんだよ 都内にいる奴しか いないんだよねよくて50人100人ぐらいだなうん みんな俺が精神正義例えばばーって専念してって よくてあの100人じゃんお前一人1万だぞ1万 人数伝えずにじゃあ来てからみんなで割りましょう ってお前100人しか来ないで1人1万払えって言ったらさ しゃれんならねえだろ 1万だぞ1万 都内まで行って1万だぞ あーそういう熱狂的な人も あの中にいるんだけど 無料で会場したら集まるな俺が100万払って東京ドームでホームラン売ってやったーってなんでかねえんだ 絶対無理なんだそれは 絶対無理なんだよね 絶対無理なんだよいやしかもねー 変な話 そういうねスポンサー集まれって言ったら多分バカな奴が出してくれる人いるかもしれない けどそんなんじゃねえんだよな みんなで当分俺ももちろん同じ額もしくは俺が一番払いたいのそこは みんなでそういう石杖っていうのを積み上げてやっぱりやりたいんだよ こんな一人の力でじゃあ100万円本払うやってきなよっていうのは面白くないんだよな アマチュア感が全然出ないっていうか 無理じゃない半分は出せお前50万のおご飯ってお前50万ってお前どんでもない額だぞ そこをやっぱり譲ったら小敷と変わらないっていうか あのまあ利益は出てないからアレなんだけど 利益は出てないからアレなんだけどね あんまり公式放送と何ら変わりないっていうかねぇ 何ら変わりないんだよなぁ 俺の会社は野球撮影してるよカメラマン3人で10万できるマジで言ってる? 3人ついて10万? ほんとに?嘘じゃない? 嘘じゃない?ねぇ俺さマジでさぁちょっとみんな今までの過去の俺をさぁ あの本当なんだ捨ててほしいんだけど例えば2ヶ月前から この日やります絶対で予約しちゃって もし俺本気で東京ドームで俺ホームラン打つからみんな見に来てくれっつって もちろん生放送もするから無理とは言わないよ 生放送するしいろんなルールが設けられる 必ずツイッター禁止 ツイッター禁止ちょっと待ってまたこの流れかよって気持ちわかるけどちょっと待って ちょっと待って俺の話一回聞いてコメント打たずにマジでね ってなってあの俺本気で話してるから わっちゃん布団ちゃんよっちゃんは鼻で笑ったようなこの企画をおめーらにちょっと本当に
167,どうせ行ってるわけねえと思ったら いや行ってるやつ行ってみなきゃよ なんかでも若いだろうな おっさんが行ったらなんか いじられそうだからやだ なんかもし行ったやつがいたら教えてくれ 行ってみて1回 クラブとか行ってないでニコファーレ行こうぜ ニコファーレで行けんの? 30近いといじられそうだよね さすが渋谷のクラブ行けねえな 行けねえ 31近いもんな クラブって心臓悪くないの? 関節的に悪い 死んだことは知ってた 京都のうがって知ってる知ってる グランドオープンイベント行った 昨日? うずうずしてきてないけど ちょっと面白そうなとこに行ってみていいじゃん 楽しかった?お前この グランドオープンイベント行ったってやつ V2系列なのかな? だとしたらちょっと面白そうだね 2月28そんなに経ってんのもう それで今でも満員とかなんだ プロジェクションマッピング 配信の方が面白い 横浜みどりも暗黒放送 今でも満員だよ ずっと満員なんじゃない? 三重らしい遊び 三重らしい遊びって何? 何が三重らしい? 俺の行ってるとことかみんなアラスタばっかだから居心地がいいんだよ だってみんな結婚とかしてまって夜遊びもしてくんねえしさ キャバクラ行っても面白くねえしさ 将棋? おじいさんに遊んだら絶対やだよ 外で遊びてえよ 犬飼ってさたまの休みにさ 初体もつのから V2渋谷フォローしてんのおじさんばっかだよマジで それって痛いおじさんじゃないの? ほんとお前教えてくれよ行ったやつ 客層教えろよ俺が行っても痛くねえのかな ごめんV2じゃないT2だったごめん 痛いんだ じゃあやめとくわ おじさんいたぞっておじさんもういたぞってことだろ おじさんばっかだったぞっていう風に いう情報じゃねえだろ まずは負けたかい 上から下まではぶるよマジか 俺手言うからな仲いい先輩に お前の情報流すからな これでこいつがめんどくせえことだと思わせたらなんだ VIPとかも結構あれなのか取れんのかな 36歳のおっさんからさ すげえ俺たち幸せそうじゃねえ こんな36歳でさ痛い 36歳でさ28歳の痛い親父がさ クラブって楽しそうだよなみたいな 何してんだぞ 行ってみましょうみたいな やめるわちょっと やべえって先日 そうなんかりょうくんでしょ始める前に見た カレー臭くさいわ そうやな 直前に風呂入っていくな おめえらに迷惑かけねえように でも一番いいVIPで飲みたいなやっぱ 初日は 俺の金払うわけじゃねえし 36歳の痛いおっさんに払ってくれるから
788,そうだぞ みんなお前の仲間だぞ ここだけはお前 誰も差別しねえからよ お前のことを 頼むから俺のことを 見捨てないでくれ 嘘だろみんな そう信じたいだろうけど ちなみに俺ちょっともって24って言ったけど 多分22、3だぞ ほんとだよな 俺とお前でなんか このゴミをなんかあれ より良くしていこう これ俺とお前でさ 年上からのなんか目線も 大事だからさ 絶対そいつ寝るの放送見てる 絶対そうだよね 48で同期します 痛すぎるだろ めちゃくちゃ痛くないか それ まあでも応援します そんなおっさんたちもな 応援しときます ヤフミが心に安らぎとか言ってたぞ 知れるななんか ちょっとやめよう 特定の人間を 特定の人間をなんかいましめるような 俺は好きじゃないから ヘコキタイとか ヘコキタイなんかそういえばやめちゃったのかな 最近 やめたっていう噂をなんか 常々聞いてるんだけど 20も年下のニコ生見ても面白い なんかそういうの考えてねえんじゃねえ でもさ 逆にね 年離れてれば見れるんだよ なんか例えば俺今29じゃん 25、6のやつの放送見ててもあんま面白くないの ちょっと前の自分が経験してきたような 話が やっぱ新鮮で話してるじゃん やっぱどうしても年上の話の方が面白いんだよな 例えば 自己破産しましたとかさ 何それ 何それってなるじゃん そういうやっぱね 初めての話が聞けるっていうかさ だから年上の放送 見ちゃうんだけど 俺タグチとかだったら年一周 なんか小学校被ってないじゃん7歳とか 多分あいつ俺7越したとかだと思うんだけど 逆に見れるんだよね ネルさんとかさ 暗黒王族とかさ それが為 共通の話題があるから うちらの若い頃ってこうだったよなみたいな うん 学年の頃から途中の話もそうだよね 面白いよね なんかねしかもね変にね 負けたくないっていうくだらない感情が出ちゃうんだよ 例えば25歳とか6歳の生主が 面白くあってほしくないっていう 変にライバル視しちゃうんだよね 俺25、6でさ今さ 男のなんか生主でさ こいつ来てるぞみたいなやついる? いる? こいつ今めっちゃ来てるぞみたいな タグチ22くらいでしょ 誰にしてもヤノとかゴミだろ あいつだからもっぱら死んだっていう 噂が流れてんだけど おい誰にしても生きてるよな 俺が5年間で育てた生主 お前だけだぞ 大丈夫か そいつと死別なんて悲しすぎるんだけど 死んだのあいつ だるしみやまの死んだらしいよ 死んだんだ 本当に? 悲しいな 悲しい あんまいないよね25、6でさ こいつすげーみたいな 毎回満員だよみたいな
