,text
553,メリットなんて一つもないから 唯一あるとしたら インターネットの グリーンバッジだよ クリムゾンバッジまでは取れるんだよ 顔出ししなくても グリーンバッジ顔出ししないと取れないからさ これでいいのかな あっ えーなんか できねえな ごめん てことは これでいいか これでいい ちょっとみんな見づらいかもしんないけど えー NGコメント消すね NGコメントどうやって消すんだ 設定でNGコメントの表示 あーどこだっけな 教えてくれた人いたんだけどな どうやってやるんだっけ ちょっと見づらいのは待ってて 見づらくなるから そこじゃないどこNGってコメント NGにしたらあかんのNG登録 教えて表示だそうだ表示だありがとう 表示で お前らのあれだな レスポンスも早くなってきたね 表示でNGコメント表示消して 常に手前に表示 運営NG回転コメント表示しねえや よしこれでOK 文字ちょっと若干小さくするか お前ら今から革命が起きるからな えーっと 文字若干小さくていいね で これを 右クリックして カラーで 黒巻きで ちょっと待っててねみんな 黒巻きでスポイトして これで チョン 全然変わんねえじゃねえか クリックしてくんだどうやってやんの チョンって言ってもあれじゃねえぞ え ちょっとやりたいことが なんかできないんだけど なんで これチョンしたところの色変わるんじゃなかったっけ えなんだっけ ここまで来てんだけどな LINEしてLINE通話して LINE通話してごめんごめん 早くカメラつけろ 待って待って待って 分かりにくいでしょ そういうのいいから もういいから そういうコメントあると拾っちゃうから俺 教えて イムヒョンヒョンでもなんでもいいから 送ってよ 黒巻きで あれどうやってやるんだっけ NGの話終わってるよ これさ こうやってやったら消えなかったっけ じゅんちゃんのLINE押しで うんこちゃん12345 これさ投下できるんだよ投下 縦線はドラッグして右に寄せろ 神かなお前 御仏かな 神の 神の御仏がいた やべ やべやべやべ これ消して 追加で画面キャプチャーで こんぐらいっすか でここに表示しとこう あてかさ ねね俺バカじゃね 俺頭おかしくね 俺バカかもしれない すげーバカかもしんない俺 あのーさ 思ったんだけどさ モニター真っ黒なんだから 投下させる意味なくない こうやってやってさ 普通にカメラつけてさ こうやってやったら良くない なんか俺抜けてるよなほんとな こうやってやってさ そんで こいつをなんか表示しとけば良くない なんでそんなことがわからなかったんだろう
1088,どんなところでもFC2アダルトでもいいから 拡散しまくっていいよ俺の動画は 俺の動画俺の配信は クロスビデオとかにも上げまくっていいよ 全ての 全人類にも見せたい 全人類 フィギュアなんてどこでやってもいいよ 全ての場所で どんな場所でも よろしくな ジュンの配信で抜いてもいいよ どんな どんな物に使っても許す 動画ファイルナビゲーターでもいいよ ニコ生からキャスって大丈夫だったっけか 大丈夫なんじゃない 大丈夫じゃない アフリカの難民の娯楽にしよう お前の配信いいね 無料で流そうぜ ミラを地上波で流すって言ってたやつどこ行った フジテレビの 深夜枠あたりで俺の放送流してよ フジテレビジョンのさ おしっこしてくるね すまんすまん よいしょ 申し訳ない 昔の動画漁ってたけど お前5年以上アブの悪口言ってるぞ 俺が言ってるわけじゃなくない なんで俺のせいにされんの 俺別にアブとか本当どうでもいいんだけど なんか俺がさ 大将みたいになってきてるさ 彼女もいないのに モノマネ練習どうやってやってんの 今ここで披露してんじゃん うまくないか お前の配信で見つけた女 ネットストーキングしてるか別にいいんじゃない ありあり 録画残ってないかな 残ってないかな 機嫌今日いいよ なんでかって言うと明日も休みだから アブとスカイプしてた時正直どう思ってた 別にどうも思ってなかった 普通 普通だよ 11度大木戸博士のモノマネ好き あれマスオさんを若干意識してんだけど 本当だよ別に コメントから出会い中するわ 必死だなお前ら なんか別にさ そんなさ周りくどいことするんだったら 街に出てランプ押したほうがよっぽど楽だろ なんでそんな周りくどいことするの 照れ屋か 照れ屋なのか 火曜日休みだから配信してくれ 気が向いたらな 別にかっこよくないんだったら余計やんなきゃだめだろ だってさかっこよくないのにさ かっこいいよとか言ってさ 連絡先とか交換して連絡して 直接会った時にうわこいつかっこ悪いとか思われたら まず最初に見た目でさ 足切りしてもらった方が精神的に楽じゃん じゃない 街の女は強そうだから ネットの女って確かに弱そうだよね そういえば渋谷のキングが引退してられるぞ しみけんぐらいのベースで しみけんの薬物逮捕と 渋谷のキングの引退の回数が 肉薄してる俺の中で 2ヶ月ぶり6回目の 枠切った後このまま わかった保存するよ 保存します約束するよ絶対 ゲーム実況者の派遣会社みたいなのあるらしいな 俺なんかそれで誘われたよ いやだから前も言ったじゃん
813,だったら確定とは言えないんじゃないですか。 今までミヤノさんなんかいろいろ発言してましたけど 無理やり確定って言ってやるあれがあったんですよ。 確かに確定ではないかもしれないです。 確定じゃないですよね。 残り1分です。 ノンさんが音が聞こえない状態らしいです。 残り1分です。 白確定って誰なんですか今。 いないですね。 誰の目線でいないですよね。 被ってないです。 被ってないな。 たまたまっていう可能性もあるけど。 僕の目線ノンさん黒なんですよ。 ノンさんって冷媒しやすいんですよ。 確かにノンさんを吊ってしまって色を見るってことはできますけど。 でもXさんたまたまかな。 僕の目線もノンさん黒なので冷媒しは… 投票時間に移ります。 いやいやダメだよ。 テオか、テオもしくはチクワだよ。 チクワ吊るねえからテオでしょここは。 どっちにしろ狂人確定さ… 狂人って人狼サイドに行っちゃうから。 これだけ確定させてるんだからテオは切らないとダメでしょ。 本物のミアノを潰そうとしてるんじゃない? 俺チクワも怪しいと思うよ。 俺だったらテオ切ってその次の日の冷媒結果を聞いて おそらく狂人だから白白出て、それか黒出て、白か黒。 白出たとしても俺チクワが怪しいと思う。 いつも怪しんでるんじゃなくて今回チクワ怪しいでしょ。 なんだ今の。 斬殺したいみたいな。 限りなく怪しいよ。 俺目線だと。 限りなく怪しい。 第一だって人狼に何位とかないしね。 順番決まんねえし人狼って。 どうやって勝ったか負けたかなのに、 なんで1位2位3位4位って意味わかんないでしょ。 以前から騙し合い始まってたんだよ。
160,ドラクエセブン ドラクエセブンやるしかない でしょ今 ドラクエ ちょっと待ってね えドラクエセブンやろっかな マリベル使おうかなマリベル 1年ぐらいかけて 300時間ぐらいかけてやろう かなドラクエセブン えちょっとドラクエセブン準備 するわだからPSのEMU えっと待ってねまずPSのEMUを ダウンロードしよう PSスペースのEMU 何使ってたっけな俺 ソフトは持ってんだよ iOSいらないんだよねこのEMU PS EPSXEだっけ いやいやほんとに ソフトじゃなくてEMUをダウンロード する これかな いやなんかその あれだよ これはいいでしょだって これは画面は 画面は消せんじゃんだよ もうここ開いてんのに 俺じゃあ画面消して今からクリック すんの 音を消して パサッ ここ別にバレてもここ別に 大丈夫だろ ここだなんでEMUだぞ ROMじゃねえぞしかもROM持ってる って俺 リアルに ROM本気で持ってるって このEMUっていらないんだって ROMがROMがいらねえってか 実験できるのなんかもう わかんねえだろ 説明させないでくれ フォルダ開く パソコンにCDついてねえだろ おめえGoogleドライブ舐めんなよ こんな野郎 あぶねえ えダメだできねえじゃん 俺CD読み込めねえわ ごめん俺犯罪犯さなきゃダメ だ ドラクエ7できねえわ今 すいません じゃあリアルにさ実機じゃなきゃ できないんだよ CDマニプレイター使えばできる けど そんなことしたくない俺は 怒られちゃう えー何しよっかなドラクエ7 やりたかったなあ てかPS3でやろうぜねえ なんで俺そんな回りくどいこと してんの プレイステ3でやろう 何やってんの俺 馬鹿なんじゃねえのプレイステ3 でやろうぜ持ってんだし ちょっと待ってね準備するわ ルンルンルンルンルン ちょくちょくやっていこう なんかそこそこ小橋のゲーム あんじゃん うわマジであったしドラゴンクエスト7 ほんと大丈夫か これかなり プレイヤースキルが飛ばれるよ あとサガフロー ドラクエ7 えーこれ彼女のペルソナ7 ペルソナ9 ドラクエ5もある DSの あと僕の夏休み3 あーMLB 座礁12 ミスターインクレディブル おいミスターインクレディブル やろうぜ おいあるぞミスターインクレディブル こんなゲーム実況してる奴いねえ だろ世界に あとバブル11 あとルロニケンシン あと落書き王国 ドラゴンクォーター ブレイスオブファイア こんなもんか マリオカート8 あとブレイスオブファイア4
172,"マジで? ネタバレはしないよ ガキの頃? 大変なの 超時間かかるんでしょ でも俺ストーリーしかやる気ないしな それが大変なんだ それも時間かかるんだ 何時間くらいかかる? 俺はたしか 150時間くらいかかった 初見で本当に何の情報もない コメントもないじゃん 完全初見でやってたら 100時間くらいかかった マジか カジノとかいろいろやったりしてたから でも100くらいかかるんじゃない? 多分 それちょっとやばいな ストレートで言っても ちょうど100くらい パート300じゃん いいんじゃない? パート300いくんだけど 60時間くらいいけるよ いけるいける パート300はきついぞ 俺は好き 面白いよね 世間では むちゃくちゃ不評だけど ぜひ最後まで 1日2時間ずつくらいやっていこうかな 半年くらいかかる 1日2時間ずつ 2ヶ月か 毎日やれば 毎日できないだろうから しばらくは毎日やっていこうかな 体力持たないんだよな しんどい 体力なくてさ 老化だと思うよ スタミナが全然持たなくて 実況してて 脳みそに 言葉いっぱい浮かんでるんだけど 口に出てこないの ない?そういう時 だって浮かばないもん こういうこと喋らなきゃ いっぱい浮かんでくるの それが言葉には出てこないの 何それどこで止まるの 止まっちゃうの 口周りの筋肉が衰えてるんじゃないかな 違うと思うけど そういう風になってんだ 最近よくあるでしょ あるんだ 言葉に詰まる感じってこと? 体力が 今もそう 舌が回転していかない 滑舌が悪い どもりまくりだよね 全然その感覚はない でも長時間放送は 確かにできなくなったな 今日とかやってる方じゃない? 今日はめちゃくちゃやってるよ 最近4時間前やったら めっちゃやったなっていう気だけど 5,6年前 20代前半の頃だって 4時間なんてあっという間に終わった 一瞬だよ まだ4時間しかやってないくらいの 俺2年くらい前やったら本当に余裕だったんだけど 22時間連続やったし ファイナルファンタジー? しかも比較的ちゃんと実況しながら これくらいのペースでは よくありがちじゃん 長くなってくるとあんま喋んなくなって そういうんじゃなくて 常に全回を出してきつつ22時間 最後のはさすがに 息切れてたけど 何かやってるでしょ ハーブとかやったり 本当にそんな感じに 限界を迎えてた きつい 本当におっさんになっちゃったな 年取りたくねーわ ねるさん1日でドラクエフクリアした? マジで?何時間くらいで? ドラクエ何? ファミコンの方だよね フォーだったらいけるんじゃない?"
382,受け入れるから しかもお前の好きかってコメントしていいから 俺の悪口 ちなみに殺害予告まで許してるから 俺西新宿住んでる片渕一だから 日付付きで殺害予告しても許すから 実際に殺害予告しに来たら殺すけど ちなみに俺のこと殺害予告までしても 絶対俺は訴えないからね お前のようなゴミでもな 不死霊よ そんな男がいたんだってニコ生に そんな男がいたんだなって そんな男がいたんだなっていう 知ってほしいね ニコ生にまだこんなに 野節のような男がいたのかと ツイキャスのドブス動画発表してる もういいや ブスとか本当に意味ないから男来てくれよ いねえのなんか男 カブトムシとか取りに行くよ俺 カブトムシみたいなの取りに行こうぜ カブトムシ 女とかほっといてさ 女とか必要ないからカブトムシだから ゴミニコ生ミラー ニコ生ミラーしねえや ワンパク小僧出てこいワンパク小僧 ワンパク小僧 いいじゃん ジュンのアカウント通報されまくって凍結されそうな気がする もう一回作るもんいいもん別に 凍結された凍結されたで 嘘だよ本当はね 女の子大好きだから来てね女の子 高卒18歳のフリーターの俺がいるぞ お前男か女かによってちょっと 考えものだね なんでそんな女嫌うの別に女嫌いじゃないよ 全然女嫌いじゃないよ男が好きなだけだ 女好き度が60に対して 男好き度が120だから 必然的に相対的にね 強化すると男が好きと 女が嫌いっていう風に見えちゃうけど 別に女が嫌いなわけじゃないから 男が好きなだけだから うん 別に全然あれだよ そんなに 男尊女卑でもなんともないよ 俺は お願いしますなんで 見に来てください もうツイキャスで死んじゃえもんしかいねえぞ まあそれだったらそれでいいや バカどもかな 見に行くんでおなんかここ結構人いんだみたいな感じでさ 迷い込んだやつを絡めとるんだよ ツイキャス画面のコメ映して どうやって画面のコメ映したいね ツイキャス画面のコメ映そうぜ どうやってやんの 映像のやり方教えて俺に 映像のやり方 どうやってやんの 知らないよねみんなね ツイキャスの人教えてよ どうやってやんの 教えて仲良くしよう おいで仲良くしよう 知る必要ないだろ ゲームの画面とか見せらんないじゃん みんな知らねえじゃねえかよ ねえ 画面ちょっとつけよう そういうの大事だからさ 画面 つけようぜ ディスっておきながら頼んだよ いいじゃん別に何お前心狭すぎだろ いいじゃねえか別に何お悪口言われたら発狂してんだよ 教えろよバカが 俺おめえに悪口言われても心よく受け入れてんのに
393,ミカリいいねミカリいいね おめえマジで俺の気持ちわかってんな マジでお前俺の気持ちわかってんな ちょっとこれ聞いて待ってて 音でかい? オッケーね 聞いてて ご飯を食べてたり お部屋片付けしてる だけど何も似た前で 一万人がジタンをしちゃう 放送枠増加中 伝えたい伝えられる いろんな人巻き込んで カオスが広がってく あの頃 夢を抱いて ネレラは なるに なれるのかも マンガラビア 時の流れ 小学生になりたい なりたい マンガラビア 公園代わりは リカンセルにしたい マンガラビア 時の流れ 小学生になりたい なりたい マンガラビア 時の流れ 小学生になりたい なりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 時の流れ 小学生になりたい マンガラビア 声変わりは Bキャンセル 次第 マンガラビア 時の流れ 小学生になりたい マンガラビア 的な 的ら 罪悪 意外と あり ながれ小学生になりたいなりたい マンザラフィア的な敵だ 罪悪意外とあり ごめんなかった ごめんね こんなゴミみたいな歌聞かせたわけく なかった またちょっと後日やっとくわ その辺は ちゃんとやっときます え俺もう水飲んじゃったの いや布団ちゃんもう寝てるよ絶対 寝ちゃってるよ だってもう1時だもん 寝ちゃってる寝ちゃってる 寝てるさすがにその かわいそうだもん かわいそうだからやめようぜ そういうあれは守るから俺
679,力及ばぬところだから 絶対荒れるじゃん でもそこで荒れて視聴者のせいで 俺が拘板させられるとしても 俺は別にみんなを責めないから 一番楽しめる方法で 出ていこうぜ じゃないとやっぱりね 多分勝てないんだよねどっちにしろ キヨに勝てないじゃん絶対 あいつの方がアイドルで人気あるんだし うちの倍人集めてるからさ 今更同じ路線でいっても劣化キヨじゃん なんかやっぱ違う方法でね 出ていかないと あちなみにね 一個だけ有料放送出ます俺は もしまだ来てないよ野球絡みの 仕事来たら俺もうすぐ受けるからみんなを みんなを蹴落として 出るからそれ許して野球は許して なんでかっていうと俺出たいんだよね 野球それだけ許して 俺も金払うから ないよないないないないしそんな放送はね でも分かんないこれから未来に あるかもしれないじゃん未来にそういう 企業チャンネルができて有料放送するかもしれないじゃん で万が一オファー来たときに 本当に有料だから出れないんですよって言えないから 野球絡みの有料放送は出るから 宮本真也と共演 してもまず謝るね ユーザー放送で宮本真也の脱税チャンネルと歌って 枠を取ってしまって申し訳ありませんでした まず大人と大人 俺も大人じゃんもう30歳で宮本真也も おそらく40歳で大人なんだよ 大人と大人男と男のやっぱ 千切りを交わすことになるよね申し訳ありませんでしたって そんな不特定多数の インターネットというねただれさえ拡散機 ゴミのようなねこのツールを 使ってあなたの脱税の件を そんなルーフしてしまって申し訳ありませんでしたって もう大体的に謝るよ 人には 過ちがあるからね 人には過ちがあるからね PLはクッソ厳しいぞそういうところだよ PLじゃねえもん俺だって 鳥声の話を 遠回しにいってみるよね鳥声いいじゃん 最終目標は何なんだ 分かんないんだよね 出たことねえから出たいなっていう しかもなんか 自分取り替えてオファー待つことはしないからさ 来ないから絶対そんなの 自分からガンガン営業かけていくから 自分の人集めますよって お金にはならないけど 人集めますよっていう そういう目標でいこうかなとりあえずは だってさもう終わるじゃん ニコ生って絶対さ 下火だからさ次のステップ行かないと ほんと潰れちゃうぜ絶対 俺はユーザー生一本で頑張るよ みたいなそういう気持ちも俺もあったし 今でもあるんだけどちょっとは 多分ほんとにね そういうのは なくなっていっちゃうと思うよ そういうのは
968,坂本がアンチ急増中させてる話 ってなんてことやねん アンチ急増中 アンチ急増中させてる話 なんでなんで坂本巨人の坂本 絶対女絡みでくだらねえ炎上 しただけで燃えてるでしょ 悪くねえから何がいけないの 金持ちが女抱いて何がいけないのか ほんと説明してほしい 産業ぐらいで おかしいでしょ ポイ捨てした? ポイ捨てされる女だったんだろうが どういう女だったんだよお前 佐々木望美みたいな女だったんだろうな そこまでガチャガチャ言うってことは 教えてほしいんだよ 何がいけないのか教えてほしい ゴミ?ゴミかよ ゴミポイ捨てしたの? 最低じゃん 社会人としてお前 いやでも 1回はチャンスあげよう まだ若いから ポイ捨てが監視カメラに出すって 一番かっこ悪いじゃんそれ ちょっと もうやめようね いや1回は許してあげよう 1回は絶対許さなきゃいけない 1回は許さなきゃいけない 人間は過ちを犯すものだから1回は許そう 俺のコミュニティで発信していこう 坂本1回は許そうって流れを作ろう 3000人ぐらい見てるはずだから ここ発信で広めていけばある程度は 収まるから でもさ1回はあるよなみたいな感じで もしかしたら たまたまかもしれないし もう二度とやらせないしよ 1回は許そう 発信していこうか 今のところ実害こむってないからね この間公衆街道で 順ぽい人見たそれ俺だよ 言うんじゃねえや お前が言うなら 坂本感謝するよ コミ言っとかないと 緑のディスまた別に特別 悪口言うことねえや 言うことありません さんざんばら多分視聴者に叩かれただろうから 今日は 緑さん俺に頼らなくてもやっていけるだろうから ニコ生 聞いてないアピって何 何聞いてないアピって 俺って聞いてないよって アピールすることってこと ってこと 花ちゃん見せて ポンポンだから 今カメラつけたら大変なことになっちゃう その道で生きていくしかなくなっちゃうから お前少年tとかにフォローされてて地悪 少年tってなんかあれじゃん ポケモンの主題歌歌ってる人 すげえ 俺も好きだぜって 俺も好きだぜ なんだかんだ緑は囲われてるでもさ あれってさ 好きな人が悪口かいてるじゃん 本当にあの人の場合って 一見めっちゃ荒れてるように見えてやっぱ 損してるよね 少年tと恭ちゃん仲良く 恭ちゃんなんか あれだよな 飛ぶ鳥を落とす勢いだなやっぱ今のに ゲロをおまわりかするつぶやきだけ リツイート数少ない 意味ねえんだって かわいそうで かわいそうで仕方ねえよ ほんと かわいそうで いやでもそんな中出してくれてんだよ ありえなくない
886,本気で遅いだろー あれ、あのー カメラ回ってることをさー あの時は言ってない状態でやってるから いい状態でやってるから ガチンコであれだからなー 衝撃だよねー なんかさ いい、いいあれちょうだい? アドバイス あれネタじゃねーよ ほんとにさー 俺もう人のこと馬鹿にできねーよー 今までさー顔出ししてなかったからさー 馬鹿に 安倍晋之助のこととか超馬鹿にしてたけどさー 介護官だよなー 介護官 アイドルもやっていきますこれからは もうさー 4日ぐらい体が動かなくてマジで 4日間ぐらい なんでブーしすんの 最悪 ブーじゃなくてグーしといてグー ブーしないでブー ブーだめだよブーは グーにしてね それ俺じゃねーかよ 俺未だにやってるからな ヒカキンとかさー はじめしゃちょーの動画毎日見て毎日ブー押してるからな 毎日ブー 撮ったの比較的最近だよ ほんと比較的最近 まだどんどん上げるから ニコ動にも上げていくからなガンガン よろしゅ 最近のさー あんまり 俺ニコ生やんの久しぶりじゃねー いつぶり?いつぶり? クラッシュバンディグイブリ? いつぶり?なんか久しぶりじゃない ちょっと仕事が激無でさー 俺テラもやれてなくて全然 んで今日休みだったんだけど ほんと泥のように寝ちゃってて 甘噛みもとってんのね未だに 甘噛みもとってー なんかいろいろ こなしてたらさー 多分疲れがピークだったんだろうな さっき起きたから 昨日の夜の11時くらいに寝て 俺さっき起きたわ 今日は凄まじいパワーでお届けしております でも30分投げにしよ 喉をさ痛まらないとさー 実況撮れなくてさ 俺いつの間にこんな喉弱くなっちゃったんだろう なんか今までやっぱ手抜いてやってたんだろうね 本気でやってなかったんだろうね今までの俺は もう連日喉がやられててさ 連日 声枯れてるよね ただもうこれでやっていかなきゃね もらう状態だよもらう状態 ここでさ突然だけどさ 美味しいアイスの紹介していい? これヤバいわ MOU えーとね MOUの これヤバいよ 期間限定 小豆ミルク これマジ みんな食べたほうがいいよ めちゃくちゃ美味いから これ めちゃくちゃ美味い本当に 本気で美味い YouTubeにレビュー動画あげよう チャンスなんだよ 今ヒカキンとかはじめしゃちょー動画さ クッソ面白くないレビュー動画あげてんじゃん チャンスなんだよ だからみんなはそっちを盛り上げといて チャンスだから ねえニコニコ動画ではさ キヨだのアブだの キヨさんレオさんアブさんナムさんどもが ねえ なんかあの 任天堂に縛られてんだろ
